transaction_id,customer_id,transaction_date,amount,card_type,channel,merchant_category,is_fraud,fraud_amount,address_state,credit_score,card_brand,auth_method,currency
45712,4596,2026-01-03,42.9,debit,ONLINE,travel,0,0.0,TX,765,amex,contactless,USD
45713,6053,2026-11-09,72.24,credit,POS,utilities,0,0.0,IL,610,amex,swipe,USD
45714,12872,2026-12-14,56.34,credit,POS,grocery,0,0.0,TX,841,mastercard,online,USD
45715,10443,2026-07-21,19.84,credit,ATM,electronics,0,0.0,TX,570,visa,swipe,USD
45716,14028,2026-10-24,99.08,credit,ONLINE,fuel,0,0.0,FL,757,mastercard,contactless,USD
45717,7692,2026-09-12,50.48,credit,POS,utilities,0,0.0,TN,664,discover,online,USD
45718,2853,2026-12-06,41.1,credit,POS,fuel,0,0.0,MO,802,visa,swipe,USD
45719,1395,2026-04-18,81.0,credit,ATM,retail,0,0.0,PA,559,visa,swipe,USD
45720,11881,2026-10-07,20.07,debit,POS,retail,0,0.0,CA,685,visa,online,USD
45721,8548,2026-07-17,42.38,debit,POS,utilities,0,0.0,CA,850,mastercard,chip,USD
45722,1474,2026-05-08,33.64,credit,ONLINE,dining,0,0.0,WA,530,mastercard,chip,USD
45723,742,2026-12-25,2.09,debit,ATM,electronics,0,0.0,IL,789,visa,contactless,USD
45724,9614,2026-12-20,4.86,credit,ONLINE,fuel,0,0.0,TX,817,discover,swipe,USD
45725,12715,2026-12-23,147.82,credit,ONLINE,travel,0,0.0,PA,678,amex,online,USD
45726,8936,2026-11-10,19.19,credit,POS,grocery,0,0.0,OH,779,amex,chip,USD
45727,9373,2026-02-24,375.82,credit,POS,grocery,0,0.0,VA,680,mastercard,swipe,USD
45728,3472,2026-09-06,119.58,debit,ONLINE,grocery,0,0.0,GA,677,mastercard,chip,USD
45729,14648,2026-08-09,160.84,credit,POS,grocery,0,0.0,MD,667,visa,swipe,USD
45730,4544,2026-07-27,17.15,credit,POS,retail,0,0.0,FL,627,discover,online,USD
45731,14105,2026-11-04,78.46,debit,ONLINE,dining,0,0.0,GA,626,visa,chip,USD
45732,14149,2026-09-08,49.5,debit,POS,fuel,0,0.0,MA,487,mastercard,swipe,USD
45733,12504,2026-02-14,19.38,debit,POS,travel,0,0.0,CA,743,mastercard,online,USD
45734,11028,2026-06-18,36.85,debit,POS,electronics,0,0.0,CA,659,amex,swipe,USD
45735,12633,2026-12-26,22.33,debit,ATM,grocery,0,0.0,CA,633,mastercard,swipe,USD
45736,6750,2026-05-20,47.75,debit,POS,electronics,0,0.0,VA,672,mastercard,swipe,USD
45737,2820,2026-05-23,19.09,credit,ONLINE,electronics,0,0.0,CA,763,mastercard,chip,USD
45738,12776,2026-11-13,57.05,credit,POS,electronics,0,0.0,AZ,754,discover,swipe,USD
45739,3826,2026-07-05,19.26,credit,ONLINE,fuel,0,0.0,CA,680,mastercard,swipe,USD
45740,14211,2026-01-16,79.45,credit,POS,grocery,0,0.0,NY,713,mastercard,contactless,USD
45741,5791,2026-02-18,55.07,debit,ONLINE,travel,0,0.0,MD,784,mastercard,online,USD
45742,13064,2026-06-19,105.84,credit,ONLINE,grocery,0,0.0,IL,663,discover,online,USD
45743,9392,2026-12-10,21.54,credit,POS,dining,0,0.0,FL,850,visa,contactless,USD
45744,11030,2026-09-06,149.04,credit,ONLINE,retail,0,0.0,NY,810,visa,chip,USD
45745,3190,2026-08-04,9.48,credit,ONLINE,dining,0,0.0,OH,597,amex,contactless,USD
45746,8499,2026-03-07,20.04,credit,POS,grocery,0,0.0,IL,811,discover,chip,USD
45747,100,2026-12-19,9.2,credit,POS,electronics,0,0.0,TX,632,mastercard,chip,USD
45748,3234,2026-10-26,22.15,credit,POS,utilities,0,0.0,GA,765,visa,online,USD
45749,8753,2026-12-07,12.15,debit,ONLINE,dining,0,0.0,IL,847,mastercard,contactless,USD
45750,2062,2026-02-06,130.4,credit,POS,fuel,0,0.0,TN,829,discover,contactless,USD
45751,10799,2026-01-03,17.12,credit,ONLINE,retail,0,0.0,AZ,622,mastercard,online,USD
45752,584,2026-03-03,13.84,debit,ONLINE,electronics,0,0.0,OH,619,visa,swipe,USD
45753,5361,2026-02-14,176.19,debit,POS,retail,0,0.0,NJ,662,visa,swipe,USD
45754,9699,2026-11-04,38.33,credit,POS,electronics,0,0.0,MO,695,visa,contactless,USD
45755,3824,2026-12-14,170.46,debit,POS,electronics,0,0.0,TX,684,visa,swipe,USD
45756,2363,2026-09-24,40.99,debit,POS,fuel,0,0.0,WA,673,visa,chip,USD
45757,12228,2026-02-09,17.15,credit,ONLINE,utilities,0,0.0,NJ,669,visa,swipe,USD
45758,14935,2026-01-16,19.1,credit,POS,travel,0,0.0,FL,643,visa,chip,USD
45759,11124,2026-01-21,53.84,credit,POS,utilities,0,0.0,NY,645,visa,swipe,USD
45760,11490,2026-03-03,17.76,credit,POS,retail,0,0.0,NY,737,mastercard,online,USD
45761,10438,2026-08-25,479.34,credit,POS,retail,0,0.0,IL,652,mastercard,chip,USD
45762,9713,2026-03-13,31.45,credit,POS,electronics,0,0.0,MD,607,visa,chip,USD
45763,14143,2026-11-25,224.22,debit,POS,dining,0,0.0,TX,512,mastercard,chip,USD
45764,6594,2026-12-15,20.34,credit,POS,travel,0,0.0,PA,791,amex,chip,USD
45765,9401,2026-12-03,9.87,debit,ONLINE,retail,0,0.0,WI,636,mastercard,contactless,USD
45766,2862,2026-11-09,78.27,debit,POS,travel,0,0.0,NC,747,amex,swipe,USD
45767,13259,2026-12-16,27.06,debit,POS,grocery,0,0.0,AZ,797,discover,chip,USD
45768,11153,2026-02-14,90.42,debit,POS,travel,0,0.0,TN,661,visa,contactless,USD
45769,657,2026-06-01,173.8,credit,POS,utilities,0,0.0,TN,634,visa,online,USD
45770,14247,2026-11-17,20.97,debit,POS,travel,0,0.0,IL,622,visa,swipe,USD
45771,14419,2026-07-13,25.37,credit,POS,grocery,0,0.0,TN,681,discover,contactless,USD
45772,5222,2026-11-08,12.47,credit,POS,grocery,0,0.0,CA,551,visa,contactless,USD
45773,5617,2026-09-17,10.39,debit,POS,electronics,0,0.0,CA,691,visa,chip,USD
45774,14454,2026-06-24,19.82,debit,POS,fuel,0,0.0,NC,649,amex,online,USD
45775,10668,2026-08-24,20.52,credit,POS,electronics,0,0.0,NY,666,amex,contactless,USD
45776,12795,2026-11-23,86.71,debit,ONLINE,dining,0,0.0,FL,732,visa,online,USD
45777,11522,2026-12-02,25.43,debit,ONLINE,travel,0,0.0,IN,669,visa,chip,USD
45778,13650,2026-09-15,220.02,credit,POS,electronics,0,0.0,GA,725,visa,swipe,USD
45779,2179,2026-12-21,11.52,debit,POS,electronics,0,0.0,FL,745,visa,contactless,USD
45780,6349,2026-07-06,333.28,debit,POS,electronics,0,0.0,NJ,748,visa,chip,USD
45781,12398,2026-10-27,128.1,credit,POS,travel,0,0.0,CA,667,discover,swipe,USD
45782,7964,2026-10-27,283.77,debit,ONLINE,fuel,0,0.0,MI,618,visa,online,USD
45783,12300,2026-12-22,69.8,debit,ATM,grocery,0,0.0,TX,727,visa,swipe,USD
45784,7991,2026-08-19,5.4,debit,ONLINE,electronics,0,0.0,CA,710,visa,contactless,USD
45785,8997,2026-05-12,170.47,debit,ONLINE,retail,0,0.0,IL,576,visa,swipe,USD
45786,4287,2026-01-20,159.53,debit,POS,electronics,0,0.0,IL,646,visa,chip,USD
45787,4987,2026-07-26,107.04,credit,POS,grocery,0,0.0,GA,729,amex,swipe,USD
45788,4661,2026-02-24,70.28,debit,POS,dining,0,0.0,IN,578,visa,swipe,USD
45789,4031,2026-10-16,100.81,debit,ONLINE,retail,0,0.0,AZ,608,visa,online,USD
45790,4882,2026-01-06,189.65,debit,POS,dining,0,0.0,NC,720,visa,swipe,USD
45791,13498,2026-09-15,30.88,credit,POS,fuel,0,0.0,GA,671,discover,contactless,USD
45792,3271,2026-04-05,10.74,debit,POS,fuel,0,0.0,IL,781,mastercard,contactless,USD
45793,11817,2026-09-06,120.59,credit,ONLINE,fuel,0,0.0,FL,625,mastercard,online,USD
45794,2102,2026-06-10,73.47,credit,POS,utilities,0,0.0,MA,571,mastercard,contactless,USD
45795,12437,2026-11-26,8.28,debit,POS,grocery,0,0.0,NY,718,visa,online,USD
45796,13521,2026-08-16,555.97,credit,ATM,utilities,0,0.0,AZ,687,visa,contactless,USD
45797,14177,2026-09-01,53.05,debit,ONLINE,utilities,0,0.0,CA,663,amex,contactless,USD
45798,5505,2026-11-02,417.41,debit,ONLINE,grocery,0,0.0,MO,705,visa,chip,USD
45799,4220,2026-06-13,8.04,credit,ONLINE,fuel,0,0.0,NJ,671,mastercard,contactless,USD
45800,7966,2026-02-06,4.5,debit,POS,grocery,0,0.0,FL,629,amex,contactless,USD
45801,10542,2026-07-06,7.55,credit,POS,dining,0,0.0,TX,602,visa,chip,USD
45802,7982,2026-05-12,28.48,debit,ONLINE,fuel,0,0.0,MI,716,mastercard,contactless,USD
45803,7983,2026-12-22,13.6,credit,POS,electronics,0,0.0,CA,700,amex,online,USD
45804,8371,2026-12-22,338.69,debit,ONLINE,travel,0,0.0,WA,733,mastercard,swipe,USD
45805,5422,2026-09-27,35.33,credit,ONLINE,grocery,0,0.0,TX,610,visa,swipe,USD
45806,848,2026-11-10,17.43,debit,ONLINE,electronics,0,0.0,TN,763,mastercard,chip,USD
45807,1377,2026-07-20,51.78,debit,ONLINE,travel,0,0.0,IN,741,amex,contactless,USD
45808,1828,2026-01-01,73.64,credit,ATM,retail,0,0.0,IN,816,visa,chip,USD
45809,12795,2026-11-02,330.29,debit,ONLINE,electronics,0,0.0,FL,732,discover,swipe,USD
45810,7697,2026-12-18,9.24,credit,POS,utilities,0,0.0,GA,654,visa,chip,USD
45811,6469,2026-12-16,17.16,debit,POS,retail,0,0.0,CA,850,mastercard,online,USD
45812,10287,2026-01-07,146.81,credit,ONLINE,electronics,0,0.0,NJ,796,discover,contactless,USD
45813,13308,2026-06-17,18.39,credit,ONLINE,dining,0,0.0,FL,683,visa,chip,USD
45814,12786,2026-10-13,117.05,credit,POS,grocery,0,0.0,CA,593,visa,chip,USD
45815,13792,2026-03-22,6.78,credit,POS,dining,0,0.0,NJ,723,visa,contactless,USD
45816,9529,2026-08-15,50.55,debit,POS,grocery,0,0.0,OH,714,visa,online,USD
45817,13320,2026-09-27,19.75,debit,ONLINE,electronics,0,0.0,FL,675,mastercard,chip,USD
45818,1505,2026-07-24,24.7,debit,ONLINE,travel,0,0.0,WA,684,visa,online,USD
45819,7928,2026-06-13,8.25,credit,ATM,grocery,0,0.0,NY,641,visa,swipe,USD
45820,11892,2026-07-11,11.42,debit,POS,travel,0,0.0,VA,665,discover,contactless,USD
45821,4774,2026-05-08,13.68,credit,POS,retail,0,0.0,NJ,749,visa,contactless,USD
45822,4870,2026-12-12,14.25,debit,POS,travel,0,0.0,TX,707,visa,contactless,USD
45823,10415,2026-05-10,16.17,credit,POS,retail,0,0.0,NY,690,visa,swipe,USD
45824,1073,2026-09-20,247.37,credit,ONLINE,utilities,0,0.0,NC,682,visa,contactless,USD
45825,12565,2026-11-14,97.74,debit,ATM,utilities,0,0.0,CA,610,visa,chip,USD
45826,3449,2026-11-07,88.23,debit,POS,fuel,0,0.0,IN,659,mastercard,swipe,USD
45827,10848,2026-12-22,35.6,debit,POS,dining,0,0.0,OH,723,mastercard,chip,USD
45828,4991,2026-01-17,12.75,credit,POS,dining,0,0.0,GA,582,visa,swipe,USD
45829,2764,2026-02-17,2.38,credit,POS,travel,0,0.0,PA,766,discover,online,USD
45830,11275,2026-09-21,50.41,debit,ATM,travel,0,0.0,TX,690,discover,chip,USD
45831,18,2026-12-22,50.88,debit,POS,travel,0,0.0,MI,628,visa,chip,USD
45832,1468,2026-01-11,84.11,debit,POS,travel,0,0.0,CA,597,visa,swipe,USD
45833,5598,2026-07-15,68.03,debit,POS,travel,0,0.0,TN,646,visa,online,USD
45834,11378,2026-07-17,121.51,credit,POS,electronics,0,0.0,CA,768,amex,online,USD
45835,2723,2026-07-12,112.58,credit,ONLINE,utilities,0,0.0,FL,569,visa,chip,USD
45836,8176,2026-11-16,21.2,credit,POS,retail,0,0.0,TX,607,mastercard,chip,USD
45837,2317,2026-04-08,38.59,debit,POS,grocery,0,0.0,CA,678,visa,contactless,USD
45838,13797,2026-08-03,76.31,credit,ONLINE,grocery,0,0.0,NJ,774,mastercard,swipe,USD
45839,11499,2026-11-08,23.05,debit,ONLINE,electronics,0,0.0,WA,819,mastercard,chip,USD
45840,14025,2026-04-13,48.45,credit,POS,utilities,0,0.0,GA,774,visa,chip,USD
45841,4942,2026-07-24,93.35,credit,POS,utilities,0,0.0,TX,660,mastercard,contactless,USD
45842,9626,2026-08-27,136.59,debit,POS,dining,0,0.0,MI,770,visa,contactless,USD
45843,863,2026-05-04,101.27,debit,POS,retail,0,0.0,PA,695,mastercard,chip,USD
45844,6578,2026-12-18,70.11,credit,POS,dining,0,0.0,IN,568,amex,online,USD
45845,10468,2026-04-13,45.14,debit,POS,retail,0,0.0,MA,721,amex,swipe,USD
45846,8085,2026-06-01,88.64,credit,ONLINE,travel,0,0.0,FL,685,visa,swipe,USD
45847,7584,2026-07-15,249.0,debit,ONLINE,electronics,0,0.0,IN,566,visa,chip,USD
45848,1278,2026-03-23,6.99,debit,POS,travel,0,0.0,MA,821,mastercard,swipe,USD
45849,12836,2026-12-20,42.9,credit,POS,utilities,0,0.0,OH,696,visa,online,USD
45850,8701,2026-05-01,59.77,credit,POS,fuel,0,0.0,GA,595,discover,chip,USD
45851,4182,2026-10-19,55.24,credit,ONLINE,travel,0,0.0,CA,705,mastercard,chip,USD
45852,11241,2026-04-04,71.43,credit,POS,travel,0,0.0,TN,677,amex,chip,USD
45853,6968,2026-12-27,121.13,credit,POS,electronics,0,0.0,WI,606,mastercard,online,USD
45854,10013,2026-01-18,46.21,credit,POS,electronics,0,0.0,FL,730,mastercard,contactless,USD
45855,2029,2026-09-23,99.35,debit,POS,travel,0,0.0,MD,715,mastercard,contactless,USD
45856,12026,2026-07-21,19.69,credit,POS,utilities,0,0.0,NC,764,visa,online,USD
45857,2388,2026-12-17,81.55,credit,ONLINE,travel,0,0.0,FL,750,visa,online,USD
45858,8038,2026-06-25,67.02,credit,ATM,electronics,0,0.0,IL,596,mastercard,swipe,USD
45859,1733,2026-10-19,39.78,debit,POS,electronics,0,0.0,TX,683,visa,contactless,USD
45860,5642,2026-08-10,47.71,credit,POS,dining,0,0.0,OH,560,mastercard,contactless,USD
45861,12451,2026-07-22,62.89,credit,POS,dining,0,0.0,NY,634,visa,online,USD
45862,7067,2026-12-27,63.08,credit,ATM,electronics,0,0.0,GA,770,amex,chip,USD
45863,9486,2026-06-11,130.85,debit,POS,travel,0,0.0,WI,739,amex,online,USD
45864,5397,2026-02-18,105.38,debit,ONLINE,grocery,0,0.0,NC,732,amex,contactless,USD
45865,4898,2026-06-17,138.83,credit,ONLINE,retail,0,0.0,MA,794,mastercard,online,USD
45866,6080,2026-04-10,21.7,credit,ATM,electronics,0,0.0,FL,591,amex,swipe,USD
45867,13333,2026-03-17,144.52,credit,POS,grocery,0,0.0,TX,769,mastercard,contactless,USD
45868,13506,2026-08-26,91.1,debit,POS,electronics,0,0.0,NC,826,mastercard,online,USD
45869,11933,2026-12-21,20.03,debit,POS,utilities,0,0.0,FL,657,visa,online,USD
45870,7917,2026-08-23,26.01,credit,POS,retail,0,0.0,OH,649,visa,swipe,USD
45871,11213,2026-06-12,46.08,debit,POS,utilities,0,0.0,TN,850,visa,contactless,USD
45872,9700,2026-11-02,46.86,credit,POS,utilities,0,0.0,TX,828,visa,online,USD
45873,6908,2026-03-20,32.88,debit,POS,utilities,0,0.0,MD,702,mastercard,swipe,USD
45874,8848,2026-11-19,199.09,debit,POS,travel,0,0.0,MO,517,amex,swipe,USD
45875,7606,2026-11-05,14.72,debit,POS,fuel,0,0.0,CA,756,mastercard,chip,USD
45876,11856,2026-10-02,23.07,debit,POS,electronics,0,0.0,TN,700,amex,contactless,USD
45877,14067,2026-12-10,14.34,credit,POS,fuel,0,0.0,TX,723,mastercard,chip,USD
45878,2736,2026-09-16,81.1,debit,POS,fuel,0,0.0,CA,669,visa,online,USD
45879,2078,2026-06-08,31.44,credit,POS,fuel,0,0.0,NJ,704,visa,chip,USD
45880,1701,2026-05-16,68.73,debit,POS,travel,0,0.0,PA,615,visa,contactless,USD
45881,4234,2026-12-19,225.69,credit,POS,electronics,0,0.0,TX,805,mastercard,swipe,USD
45882,5753,2026-08-16,13.94,credit,ATM,electronics,0,0.0,CA,783,discover,swipe,USD
45883,2855,2026-03-26,11.73,credit,POS,grocery,0,0.0,WA,638,visa,chip,USD
45884,4095,2026-01-02,249.11,debit,POS,utilities,0,0.0,MD,741,mastercard,contactless,USD
45885,13899,2026-01-15,31.46,credit,ONLINE,fuel,0,0.0,PA,638,visa,swipe,USD
45886,6514,2026-12-25,4.31,credit,POS,travel,0,0.0,TX,689,amex,chip,USD
45887,3152,2026-12-19,155.11,debit,POS,utilities,0,0.0,NY,631,visa,swipe,USD
45888,14514,2026-09-18,101.4,debit,ONLINE,electronics,1,101.4,TX,654,mastercard,chip,USD
45889,14983,2026-11-14,165.86,credit,POS,utilities,0,0.0,AZ,704,amex,swipe,USD
45890,5543,2026-12-13,70.93,credit,ONLINE,fuel,0,0.0,TX,745,visa,swipe,USD
45891,5534,2026-04-23,40.13,credit,POS,grocery,0,0.0,AZ,712,visa,contactless,USD
45892,8228,2026-03-21,18.63,credit,POS,electronics,0,0.0,CA,598,visa,swipe,USD
45893,11420,2026-04-12,50.62,credit,ONLINE,grocery,0,0.0,VA,818,mastercard,swipe,USD
45894,4223,2026-04-15,32.5,credit,ONLINE,grocery,0,0.0,VA,850,visa,online,USD
45895,4565,2026-09-16,52.12,credit,POS,travel,0,0.0,IL,737,visa,chip,USD
45896,7608,2026-04-06,20.61,debit,ONLINE,fuel,0,0.0,IL,612,mastercard,swipe,USD
45897,8121,2026-10-09,58.32,credit,POS,fuel,0,0.0,CA,718,visa,chip,USD
45898,2353,2026-03-06,25.99,credit,ATM,travel,0,0.0,TX,697,mastercard,swipe,USD
45899,11421,2026-04-11,194.73,credit,ONLINE,dining,0,0.0,NC,741,mastercard,swipe,USD
45900,10340,2026-12-08,38.73,credit,POS,travel,0,0.0,FL,596,mastercard,swipe,USD
45901,701,2026-08-01,26.35,debit,POS,fuel,0,0.0,IL,783,visa,chip,USD
45902,229,2026-07-16,39.7,debit,ONLINE,fuel,0,0.0,MA,636,visa,online,USD
45903,9574,2026-02-25,18.63,credit,POS,travel,0,0.0,NJ,664,visa,chip,USD
45904,13418,2026-09-12,8.51,debit,POS,utilities,0,0.0,NY,705,amex,contactless,USD
45905,7383,2026-12-20,80.51,debit,POS,travel,0,0.0,CA,705,mastercard,contactless,USD
45906,9290,2026-02-10,54.52,credit,POS,grocery,0,0.0,CA,699,visa,online,USD
45907,13365,2026-12-23,90.54,credit,POS,electronics,0,0.0,WA,622,visa,chip,USD
45908,14722,2026-12-14,6.88,credit,POS,utilities,0,0.0,TX,764,visa,swipe,USD
45909,2605,2026-07-14,14.25,credit,ONLINE,fuel,0,0.0,CA,788,visa,chip,USD
45910,1269,2026-11-22,48.11,credit,POS,grocery,0,0.0,TN,748,discover,swipe,USD
45911,1204,2026-08-27,51.85,debit,POS,retail,0,0.0,CA,692,mastercard,contactless,USD
45912,9719,2026-09-23,5.9,debit,POS,dining,0,0.0,MO,734,visa,chip,USD
45913,10542,2026-08-12,447.74,credit,ONLINE,grocery,0,0.0,TX,602,mastercard,contactless,USD
45914,3485,2026-11-24,40.9,credit,POS,travel,0,0.0,TX,765,mastercard,swipe,USD
45915,8854,2026-12-03,96.62,debit,ONLINE,grocery,0,0.0,FL,660,visa,online,USD
45916,11211,2026-05-15,133.78,debit,ONLINE,fuel,0,0.0,GA,722,visa,chip,USD
45917,5294,2026-12-18,16.65,credit,POS,utilities,0,0.0,NC,850,visa,online,USD
45918,10658,2026-04-06,140.17,credit,ATM,travel,0,0.0,TN,844,visa,contactless,USD
45919,9631,2026-11-12,19.25,debit,POS,electronics,0,0.0,WI,754,visa,contactless,USD
45920,8473,2026-09-15,20.72,credit,ONLINE,fuel,0,0.0,MD,722,visa,online,USD
45921,11091,2026-09-23,5.74,credit,POS,grocery,0,0.0,IN,669,visa,contactless,USD
45922,3221,2026-12-17,5.73,credit,ONLINE,utilities,0,0.0,OH,807,visa,chip,USD
45923,14478,2026-07-18,4.8,debit,POS,utilities,0,0.0,MD,675,mastercard,chip,USD
45924,12412,2026-02-04,56.26,credit,POS,retail,0,0.0,PA,647,visa,swipe,USD
45925,5878,2026-03-03,12.98,debit,POS,retail,0,0.0,FL,651,visa,swipe,USD
45926,5357,2026-08-03,7.41,debit,POS,travel,0,0.0,CA,554,discover,online,USD
45927,7816,2026-12-11,55.54,debit,ONLINE,electronics,0,0.0,TN,493,visa,contactless,USD
45928,4343,2026-04-25,23.63,debit,ONLINE,fuel,0,0.0,MO,693,amex,chip,USD
45929,5498,2026-09-19,25.39,credit,ATM,travel,0,0.0,MI,744,visa,swipe,USD
45930,12659,2026-07-10,14.76,debit,POS,dining,0,0.0,MD,628,visa,chip,USD
45931,7245,2026-06-02,5.03,debit,POS,electronics,0,0.0,MI,615,visa,online,USD
45932,13284,2026-07-18,24.5,credit,POS,fuel,0,0.0,IN,733,visa,contactless,USD
45933,11140,2026-10-23,189.62,credit,POS,travel,0,0.0,AZ,730,amex,online,USD
45934,2448,2026-12-06,22.89,credit,ONLINE,dining,0,0.0,NY,665,visa,contactless,USD
45935,10714,2026-08-20,20.77,debit,ONLINE,electronics,0,0.0,MO,725,mastercard,contactless,USD
45936,7169,2026-07-26,2.4,credit,ATM,fuel,0,0.0,TX,597,mastercard,online,USD
45937,9494,2026-12-27,26.54,debit,POS,fuel,0,0.0,PA,708,visa,swipe,USD
45938,7142,2026-05-27,55.0,credit,ATM,grocery,0,0.0,NJ,763,mastercard,swipe,USD
45939,70,2026-06-27,58.26,credit,ONLINE,dining,0,0.0,VA,685,discover,contactless,USD
45940,9051,2026-12-16,83.49,debit,POS,dining,0,0.0,NY,602,visa,contactless,USD
45941,4710,2026-09-09,17.34,debit,ONLINE,electronics,0,0.0,FL,741,visa,swipe,USD
45942,2597,2026-09-05,26.01,credit,POS,fuel,0,0.0,MA,792,visa,swipe,USD
45943,1093,2026-01-23,56.86,debit,ONLINE,grocery,0,0.0,FL,759,visa,chip,USD
45944,7833,2026-01-14,108.42,credit,POS,utilities,0,0.0,TX,721,discover,online,USD
45945,353,2026-03-21,190.98,credit,ONLINE,retail,0,0.0,NY,657,visa,chip,USD
45946,9800,2026-06-02,51.79,debit,POS,fuel,0,0.0,PA,606,visa,online,USD
45947,11959,2026-04-24,18.99,credit,ATM,electronics,0,0.0,TX,850,visa,chip,USD
45948,11990,2026-09-13,2.34,debit,POS,retail,0,0.0,FL,677,visa,online,USD
45949,2772,2026-10-07,6.33,debit,POS,electronics,0,0.0,PA,743,visa,contactless,USD
45950,8282,2026-07-13,121.05,debit,ONLINE,fuel,0,0.0,NY,683,mastercard,swipe,USD
45951,2562,2026-01-14,58.89,debit,POS,utilities,0,0.0,WI,703,visa,contactless,USD
45952,7530,2026-04-04,368.24,credit,POS,electronics,0,0.0,AZ,828,discover,contactless,USD
45953,10896,2026-06-13,49.63,debit,POS,utilities,0,0.0,GA,782,visa,chip,USD
45954,4042,2026-08-09,24.78,credit,ONLINE,travel,0,0.0,WA,688,visa,online,USD
45955,8814,2026-11-11,151.2,credit,POS,dining,0,0.0,FL,739,mastercard,online,USD
45956,1592,2026-07-12,27.65,credit,ONLINE,travel,0,0.0,TX,594,visa,swipe,USD
45957,6731,2026-06-06,23.89,debit,ONLINE,retail,0,0.0,NJ,768,mastercard,swipe,USD
45958,9783,2026-08-22,338.02,credit,POS,electronics,0,0.0,FL,720,visa,contactless,USD
45959,9439,2026-03-12,82.42,debit,POS,dining,0,0.0,TN,774,discover,swipe,USD
45960,6135,2026-01-07,346.5,credit,POS,electronics,0,0.0,PA,755,amex,contactless,USD
45961,9561,2026-07-16,4.47,credit,ATM,utilities,0,0.0,OH,709,visa,chip,USD
45962,12689,2026-01-07,33.79,debit,POS,retail,0,0.0,FL,769,discover,chip,USD
45963,11654,2026-05-06,11.37,debit,POS,fuel,0,0.0,CA,652,visa,chip,USD
45964,4333,2026-07-04,74.9,debit,ONLINE,electronics,0,0.0,CA,814,mastercard,swipe,USD
45965,6280,2026-08-05,11.11,credit,ONLINE,travel,0,0.0,FL,538,mastercard,online,USD
45966,11835,2026-03-19,15.23,credit,POS,electronics,0,0.0,IN,675,visa,online,USD
45967,2717,2026-08-13,38.98,credit,POS,travel,0,0.0,NJ,708,visa,chip,USD
45968,1042,2026-11-20,183.46,debit,ONLINE,fuel,0,0.0,CA,773,amex,chip,USD
45969,7331,2026-06-24,74.92,credit,POS,electronics,0,0.0,MD,704,visa,online,USD
45970,6601,2026-12-07,42.24,credit,ONLINE,fuel,0,0.0,VA,766,discover,chip,USD
45971,7154,2026-03-07,36.65,credit,POS,grocery,0,0.0,CA,710,discover,contactless,USD
45972,6152,2026-11-27,6.79,debit,ONLINE,utilities,0,0.0,NY,639,visa,online,USD
45973,4647,2026-01-11,14.09,credit,ONLINE,retail,0,0.0,NJ,695,mastercard,contactless,USD
45974,533,2026-05-22,65.53,debit,POS,fuel,0,0.0,TX,666,amex,online,USD
45975,7954,2026-11-01,57.24,credit,POS,utilities,0,0.0,CA,723,amex,swipe,USD
45976,2316,2026-05-18,54.12,debit,POS,grocery,0,0.0,NJ,727,visa,chip,USD
45977,12672,2026-09-25,20.4,credit,POS,grocery,0,0.0,CA,850,mastercard,contactless,USD
45978,12471,2026-07-03,31.12,debit,POS,fuel,0,0.0,VA,665,mastercard,swipe,USD
45979,10768,2026-01-13,8.96,debit,POS,fuel,0,0.0,NJ,768,discover,online,USD
45980,9842,2026-01-08,146.28,debit,POS,fuel,0,0.0,FL,681,mastercard,online,USD
45981,9156,2026-03-24,14.95,credit,ATM,grocery,0,0.0,TX,715,visa,contactless,USD
45982,13386,2026-11-19,51.27,debit,ONLINE,utilities,0,0.0,TX,741,amex,online,USD
45983,1939,2026-09-07,40.3,credit,POS,fuel,0,0.0,CA,649,amex,chip,USD
45984,11358,2026-12-11,45.02,credit,ONLINE,fuel,0,0.0,WI,661,mastercard,contactless,USD
45985,7282,2026-02-11,32.56,credit,POS,travel,0,0.0,FL,666,discover,contactless,USD
45986,2581,2026-01-03,186.38,debit,ONLINE,dining,0,0.0,VA,625,mastercard,contactless,USD
45987,14347,2026-12-10,23.55,credit,ONLINE,travel,0,0.0,TX,616,mastercard,chip,USD
45988,8100,2026-07-04,18.29,credit,ONLINE,retail,0,0.0,FL,833,visa,swipe,USD
45989,1690,2026-09-20,19.36,credit,ONLINE,grocery,0,0.0,TX,765,mastercard,contactless,USD
45990,1213,2026-12-17,39.14,credit,ATM,electronics,0,0.0,WI,686,mastercard,chip,USD
45991,4189,2026-10-20,31.5,credit,ONLINE,travel,0,0.0,NJ,645,mastercard,chip,USD
45992,14154,2026-05-02,208.08,debit,POS,fuel,0,0.0,WI,555,discover,chip,USD
45993,14130,2026-04-16,12.63,credit,ONLINE,utilities,0,0.0,TX,661,visa,contactless,USD
45994,12872,2026-03-23,128.04,debit,POS,grocery,0,0.0,TX,841,mastercard,contactless,USD
45995,5837,2026-01-13,12.72,credit,POS,utilities,0,0.0,CA,769,mastercard,swipe,USD
45996,3633,2026-02-01,17.74,credit,POS,travel,0,0.0,CA,651,discover,chip,USD
45997,12585,2026-10-27,180.05,debit,POS,fuel,0,0.0,NY,734,amex,chip,USD
